StockCode,StockName,Industry,細產業,Total_Hits,Avg_Net_Ratio,Ratio_10D,Ratio_Diff,Avg_Cost,End_Close,Cost_Spread,Avg_Ret_1D,Avg_Ret_2D,Avg_Ret_3D,Avg_Ret_5D,Avg_Ret_10D,20260206,20260209,20260210,20260211,20260223,20260224,20260225,20260226,20260302,20260303,Detailed_Info,Style_DT,Style_ON,Style_SW,Size_XS,Size_S,Size_M,Size_L
2454,聯發科,半導體業,DSL晶片組 無線網路IC 衛星導航晶片組 數據機晶片組 CPU IC設計 網路通訊IC 消費性IC 光碟機驅動IC LCD控制IC 影音IC 數位電視IC 手機晶片相關 手機零組件,31,-1.78%,-1.78%,0.00%,1843.567471069587,1910.0,3.60%,-6.81%,,,,,,,,,,,,,,"Hits:31 | Rat:-1.8%
[SELL|Mix|WR81%|9316華南淡水_ON_L, 9686富邦宜蘭_DT_M]
[SELL|Mix|WR81%|585J統一三重_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR81%|8459康和嘉義_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR81%|9316華南淡水_ON_L, 989Y元大基隆_DT_M]
[SELL|Mix|WR81%|5852統一敦南_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR81%|9316華南淡水_ON_L, 9822元大學府_DT_M]
[SELL|ON|WR75%|815B台新台中_ON_L, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|700M兆豐桃園_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 987A元大楊梅_DT_M]
[SELL|Mix|WR75%|5856統一台中_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|7003兆豐台中_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 981Q元大太平_DT_M]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 9868元大文心_DT_M]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 989B元大中港_DT_M]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
[SELL|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|815S台新中壢_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|703B致和崇德_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|9278凱基永康_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 9896元大台南_DT_M]
[SELL|Mix|WR75%|7006兆豐台南_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|9316華南淡水_ON_L, 9814元大大益_DT_M]
[SELL|Mix|WR72%|9189群益桃園_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|9316華南淡水_ON_L, 9838元大豐原_DT_M]
[SELL|Mix|WR72%|921C凱基民權_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|585H統一桃園_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|7007兆豐竹北_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|9316華南淡水_ON_L, 981r元大屏南_DT_M]
[BUY|Mix|WR72%|5380第一金證_DT_L, 9316華南淡水_ON_L]","20260303: [SELL|Mix|WR81%|9316華南淡水_ON_L, 9686富邦宜蘭_DT_M]
20260303: [SELL|Mix|WR81%|585J統一三重_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR81%|8459康和嘉義_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR81%|9316華南淡水_ON_L, 989Y元大基隆_DT_M]
20260303: [SELL|Mix|WR81%|5852統一敦南_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR81%|9316華南淡水_ON_L, 9822元大學府_DT_M]
20260303: [SELL|ON|WR75%|815B台新台中_ON_L, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|700M兆豐桃園_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 987A元大楊梅_DT_M]
20260303: [SELL|Mix|WR75%|5856統一台中_DT_M, 9316華南淡水_ON_L]
20260303: [BUY|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|7003兆豐台中_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 981Q元大太平_DT_M]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 9868元大文心_DT_M]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 989B元大中港_DT_M]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
20260303: [SELL|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|815S台新中壢_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|703B致和崇德_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|9278凱基永康_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 9896元大台南_DT_M]
20260303: [SELL|Mix|WR75%|7006兆豐台南_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|9316華南淡水_ON_L, 9814元大大益_DT_M]
20260303: [SELL|Mix|WR72%|9189群益桃園_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|9316華南淡水_ON_L, 9838元大豐原_DT_M]
20260303: [SELL|Mix|WR72%|921C凱基民權_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|585H統一桃園_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|7007兆豐竹北_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|9316華南淡水_ON_L, 981r元大屏南_DT_M]
20260303: [BUY|Mix|WR72%|5380第一金證_DT_L, 9316華南淡水_ON_L]",30,32,0,0,0,28,34
2316,楠梓電,電子零組件,印刷電路板 印刷電路板相關 電子製造服務 電腦系統業,28,-0.02%,-0.02%,0.00%,106.13906193979504,108.0,1.75%,-6.27%,-4.00%,-14.76%,,,,,,,,,,"Hits:21 | Rat:3.6%
[BUY|Mix|WR81%|9316華南淡水_ON_L, 9693富邦新營_DT_M]
[BUY|Mix|WR81%|9316華南淡水_ON_L, 9686富邦宜蘭_DT_M]
[BUY|Mix|WR81%|585J統一三重_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR81%|9316華南淡水_ON_L, 989Y元大基隆_DT_M]
[BUY|Mix|WR81%|5852統一敦南_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 981Q元大太平_DT_M]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 989B元大中港_DT_M]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
[BUY|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9278凱基永康_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9A永豐羅東_DT_M]
[BUY|Mix|WR75%|779V國票天祥_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 962E富邦樹林_DT_M]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9j永豐嘉義_DT_M]
[BUY|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR72%|8841玉山雙和_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR72%|9189群益桃園_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR72%|9316華南淡水_ON_L, 9838元大豐原_DT_M]
[SELL|Mix|WR72%|9316華南淡水_ON_L, 9817元大東泰_DT_M]
[BUY|Mix|WR72%|9316華南淡水_ON_L, 989S元大鹿港_DT_M]",,"Hits:7 | Rat:-7.4%
[SELL|Mix|WR81%|9316華南淡水_ON_L, 9693富邦新營_DT_M]
[SELL|Mix|WR81%|9316華南淡水_ON_L, 9822元大學府_DT_M]
[SELL|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
[SELL|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|913Y群益館前_DT_L, 9316華南淡水_ON_L]","20260226: [BUY|Mix|WR81%|9316華南淡水_ON_L, 9693富邦新營_DT_M]
20260226: [BUY|Mix|WR81%|9316華南淡水_ON_L, 9686富邦宜蘭_DT_M]
20260226: [BUY|Mix|WR81%|585J統一三重_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR81%|9316華南淡水_ON_L, 989Y元大基隆_DT_M]
20260226: [BUY|Mix|WR81%|5852統一敦南_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 981Q元大太平_DT_M]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 989B元大中港_DT_M]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
20260226: [BUY|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|9278凱基永康_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9A永豐羅東_DT_M]
20260226: [BUY|Mix|WR75%|779V國票天祥_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 962E富邦樹林_DT_M]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9j永豐嘉義_DT_M]
20260226: [BUY|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR72%|8841玉山雙和_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR72%|9189群益桃園_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR72%|9316華南淡水_ON_L, 9838元大豐原_DT_M]
20260226: [SELL|Mix|WR72%|9316華南淡水_ON_L, 9817元大東泰_DT_M]
20260226: [BUY|Mix|WR72%|9316華南淡水_ON_L, 989S元大鹿港_DT_M]
20260303: [SELL|Mix|WR81%|9316華南淡水_ON_L, 9693富邦新營_DT_M]
20260303: [SELL|Mix|WR81%|9316華南淡水_ON_L, 9822元大學府_DT_M]
20260303: [SELL|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
20260303: [SELL|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|913Y群益館前_DT_L, 9316華南淡水_ON_L]",28,28,0,0,0,25,31
3481,群創,光電業,面板業 中小尺吋面板 TFT-LCD OLED 觸控面板,4,-0.13%,-0.13%,0.00%,27.37388607723432,29.8,8.86%,-0.92%,-0.07%,-3.89%,,,,,,,,,,"Hits:1 | Rat:-0.1%
[SELL|DT|WR81%|5268美好台南_DT_M, 921C凱基民權_DT_L]","Hits:2 | Rat:-0.1%
[SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
[SELL|DT|WR81%|5268美好台南_DT_M, 921C凱基民權_DT_L]","Hits:1 | Rat:-0.2%
[SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]","20260226: [SELL|DT|WR81%|5268美好台南_DT_M, 921C凱基民權_DT_L]
20260302: [SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260302: [SELL|DT|WR81%|5268美好台南_DT_M, 921C凱基民權_DT_L]
20260303: [SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]",6,2,0,0,0,2,6
2344,華邦電,半導體業,非揮發性記憶體 DRAM IC生產 IC製造,3,-0.12%,-0.07%,-0.04%,110.86360416469525,125.0,12.75%,-4.99%,0.81%,-11.69%,,,"Hits:1 | Rat:-0.1%
[SELL|Mix|WR81%|2187亞東台中_ON_M, 6115中銀台北_DT_M]",,,"Hits:1 | Rat:0.0%
[BUY|Mix|WR90%|5859統一屏東_DT_L, 8381安泰大發_SW_M]",,,,"Hits:1 | Rat:-0.2%
[SELL|Mix|WR81%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]",,"Hits:2 | Rat:-0.0%
[BUY|Mix|WR90%|538D第一忠孝_DT_L, 9B2X元富草屯_SW_M]
[SELL|DT|WR75%|1035土銀新竹_DT_L, 6382光和田中_DT_M]","20260206: [SELL|Mix|WR81%|2187亞東台中_ON_M, 6115中銀台北_DT_M]
20260211: [BUY|Mix|WR90%|5859統一屏東_DT_L, 8381安泰大發_SW_M]
20260226: [SELL|Mix|WR81%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]
20260303: [BUY|Mix|WR90%|538D第一忠孝_DT_L, 9B2X元富草屯_SW_M]
20260303: [SELL|DT|WR75%|1035土銀新竹_DT_L, 6382光和田中_DT_M]",4,1,1,0,0,3,3
2351,順德,半導體業,傳產其他 文具 導線架 封測服務與材料,2,1.69%,1.69%,0.00%,84.366576819407,86.4,2.41%,-2.30%,-2.15%,-5.55%,,,,,,,,,,"Hits:1 | Rat:0.9%
[BUY|Mix|WR81%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]",,"Hits:1 | Rat:2.2%
[BUY|Mix|WR81%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]","20260226: [BUY|Mix|WR81%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]
20260303: [BUY|Mix|WR81%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]",2,2,0,0,0,2,2
2419,仲琦,通訊網路業,通訊設備 接取設備 數據機 系統整合 軟體業,2,0.07%,0.07%,0.00%,30.68736565858536,32.8,6.88%,-9.76%,,,,,,,,,,,,,,"Hits:2 | Rat:0.1%
[SELL|ON|WR86%|601d?亞鑫豐_ON_M, 9B2N元富虎尾_ON_S]
[BUY|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]","20260303: [SELL|ON|WR86%|601d?亞鑫豐_ON_M, 9B2N元富虎尾_ON_S]
20260303: [BUY|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]",1,3,0,0,2,2,0
2476,鉅祥,電子零組件,模具沖壓 電子零件元件,2,-0.17%,-0.40%,0.23%,83.27923186344239,84.4,1.35%,-2.49%,-4.96%,,,,,,,,"Hits:1 | Rat:-0.9%
[SELL|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]",,,,"Hits:1 | Rat:-1.3%
[SELL|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]","Hits:1 | Rat:0.3%
[BUY|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]","20260223: [SELL|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]
20260302: [SELL|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]
20260303: [BUY|Mix|WR76%|981I元大天母_DT_M, 9B2N元富虎尾_ON_S]",2,2,0,0,2,2,0
2409,友達,光電業,面板業 中小尺吋面板 TFT-LCD OLED 觸控面板,2,0.00%,0.08%,-0.08%,16.25099537471475,17.0,4.61%,-4.99%,-9.88%,,,,,"Hits:3 | Rat:0.3%
[BUY|Mix|WR81%|585R統一東湖_SW_M, 920D凱基市府_ON_L]
[BUY|Mix|WR76%|920D凱基市府_ON_L, 9328華南潮州_SW_M]
[BUY|Mix|WR75%|913I群益萬華_DT_S, 9223凱基豐中_ON_L]",,,"Hits:2 | Rat:0.3%
[BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
[BUY|Mix|WR81%|585R統一東湖_SW_M, 920D凱基市府_ON_L]","Hits:1 | Rat:-0.1%
[SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]","Hits:1 | Rat:0.0%
[BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]",,"Hits:1 | Rat:-0.2%
[SELL|Mix|WR72%|6913德信新營_ON_M, 8157台新左楠_DT_L]","Hits:1 | Rat:0.3%
[BUY|Mix|WR72%|6913德信新營_ON_M, 8157台新左楠_DT_L]","20260209: [BUY|Mix|WR81%|585R統一東湖_SW_M, 920D凱基市府_ON_L]
20260209: [BUY|Mix|WR76%|920D凱基市府_ON_L, 9328華南潮州_SW_M]
20260209: [BUY|Mix|WR75%|913I群益萬華_DT_S, 9223凱基豐中_ON_L]
20260223: [BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260223: [BUY|Mix|WR81%|585R統一東湖_SW_M, 920D凱基市府_ON_L]
20260224: [SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260225: [BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260302: [SELL|Mix|WR72%|6913德信新營_ON_M, 8157台新左楠_DT_L]
20260303: [BUY|Mix|WR72%|6913德信新營_ON_M, 8157台新左楠_DT_L]",2,2,0,0,0,2,2
3231,緯創,電腦及週邊設備業,伺服器 筆記型電腦製造 電子製造服務 電腦系統業,1,0.66%,0.02%,0.64%,134.86544194168593,136.5,1.21%,-4.03%,,,,,,,,,,,"Hits:2 | Rat:-0.3%
[SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
[SELL|DT|WR75%|1035土銀新竹_DT_L, 6382光和田中_DT_M]",,,"Hits:1 | Rat:0.7%
[BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]","20260225: [SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260225: [SELL|DT|WR75%|1035土銀新竹_DT_L, 6382光和田中_DT_M]
20260303: [BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]",1,1,0,0,0,0,2
2337,旺宏,半導體業,非揮發性記憶體 IC生產 IC製造,1,-0.05%,-0.03%,-0.02%,99.69735483787925,117.5,17.86%,6.64%,3.98%,-8.85%,,,,,"Hits:1 | Rat:-0.0%
[SELL|Mix|WR90%|538D第一忠孝_DT_L, 9B2X元富草屯_SW_M]",,,,,"Hits:1 | Rat:-0.0%
[SELL|DT|WR76%|5460寶    盛_DT_M, 700Z兆豐高雄_DT_L]",,,"20260210: [SELL|Mix|WR90%|538D第一忠孝_DT_L, 9B2X元富草屯_SW_M]
20260226: [SELL|DT|WR76%|5460寶    盛_DT_M, 700Z兆豐高雄_DT_L]",2,0,0,0,0,1,1
