StockCode,StockName,Industry,細產業,Total_Hits,Avg_Net_Ratio,Ratio_10D,Ratio_Diff,Avg_Cost,End_Close,Cost_Spread,Avg_Ret_1D,Avg_Ret_2D,Avg_Ret_3D,Avg_Ret_5D,Avg_Ret_10D,20260206,20260209,20260210,20260211,20260223,20260224,20260225,20260226,20260302,20260303,Detailed_Info,Style_DT,Style_ON,Style_SW,Size_XS,Size_S,Size_M,Size_L
2454,聯發科,半導體業,DSL晶片組 無線網路IC 衛星導航晶片組 數據機晶片組 CPU IC設計 網路通訊IC 消費性IC 光碟機驅動IC LCD控制IC 影音IC 數位電視IC 手機晶片相關 手機零組件,31,-1.78%,-1.78%,0.00%,1843.567471069587,1910.0,3.60%,,,,,,,,,,,,,,,"Hits:31 | Rat:-1.8%
[SELL|Mix|WR81%|9316華南淡水_ON_L, 9686富邦宜蘭_DT_M]
[SELL|Mix|WR81%|585J統一三重_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR81%|8459康和嘉義_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR81%|9316華南淡水_ON_L, 989Y元大基隆_DT_M]
[SELL|Mix|WR81%|5852統一敦南_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR81%|9316華南淡水_ON_L, 9822元大學府_DT_M]
[SELL|ON|WR75%|815B台新台中_ON_L, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|700M兆豐桃園_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 987A元大楊梅_DT_M]
[SELL|Mix|WR75%|5856統一台中_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|7003兆豐台中_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 981Q元大太平_DT_M]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 9868元大文心_DT_M]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 989B元大中港_DT_M]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
[SELL|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|815S台新中壢_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|703B致和崇德_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|9278凱基永康_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 9896元大台南_DT_M]
[SELL|Mix|WR75%|7006兆豐台南_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|9316華南淡水_ON_L, 9814元大大益_DT_M]
[SELL|Mix|WR72%|9189群益桃園_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|9316華南淡水_ON_L, 9838元大豐原_DT_M]
[SELL|Mix|WR72%|921C凱基民權_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|585H統一桃園_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|7007兆豐竹北_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|9316華南淡水_ON_L, 981r元大屏南_DT_M]
[BUY|Mix|WR72%|5380第一金證_DT_L, 9316華南淡水_ON_L]","20260303: [SELL|Mix|WR81%|9316華南淡水_ON_L, 9686富邦宜蘭_DT_M]
20260303: [SELL|Mix|WR81%|585J統一三重_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR81%|8459康和嘉義_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR81%|9316華南淡水_ON_L, 989Y元大基隆_DT_M]
20260303: [SELL|Mix|WR81%|5852統一敦南_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR81%|9316華南淡水_ON_L, 9822元大學府_DT_M]
20260303: [SELL|ON|WR75%|815B台新台中_ON_L, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|700M兆豐桃園_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 987A元大楊梅_DT_M]
20260303: [SELL|Mix|WR75%|5856統一台中_DT_M, 9316華南淡水_ON_L]
20260303: [BUY|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|7003兆豐台中_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 981Q元大太平_DT_M]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 9868元大文心_DT_M]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 989B元大中港_DT_M]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
20260303: [SELL|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|815S台新中壢_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|703B致和崇德_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|9278凱基永康_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 9896元大台南_DT_M]
20260303: [SELL|Mix|WR75%|7006兆豐台南_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|9316華南淡水_ON_L, 9814元大大益_DT_M]
20260303: [SELL|Mix|WR72%|9189群益桃園_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|9316華南淡水_ON_L, 9838元大豐原_DT_M]
20260303: [SELL|Mix|WR72%|921C凱基民權_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|585H統一桃園_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|7007兆豐竹北_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|9316華南淡水_ON_L, 981r元大屏南_DT_M]
20260303: [BUY|Mix|WR72%|5380第一金證_DT_L, 9316華南淡水_ON_L]",30,32,0,0,0,28,34
2316,楠梓電,電子零組件,印刷電路板 印刷電路板相關 電子製造服務 電腦系統業,28,-0.02%,-0.05%,0.03%,106.13135037830213,108.0,1.76%,,,,,,,,,,,,"Hits:1 | Rat:-0.2%
[SELL|Mix|WR90%|6912德信中正_ON_XS, 918C群益古亭_DT_L]","Hits:21 | Rat:3.6%
[BUY|Mix|WR81%|9316華南淡水_ON_L, 9693富邦新營_DT_M]
[BUY|Mix|WR81%|9316華南淡水_ON_L, 9686富邦宜蘭_DT_M]
[BUY|Mix|WR81%|585J統一三重_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR81%|9316華南淡水_ON_L, 989Y元大基隆_DT_M]
[BUY|Mix|WR81%|5852統一敦南_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 981Q元大太平_DT_M]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 989B元大中港_DT_M]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
[BUY|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9278凱基永康_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9A永豐羅東_DT_M]
[BUY|Mix|WR75%|779V國票天祥_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 962E富邦樹林_DT_M]
[BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9j永豐嘉義_DT_M]
[BUY|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR72%|8841玉山雙和_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR72%|9189群益桃園_DT_M, 9316華南淡水_ON_L]
[BUY|Mix|WR72%|9316華南淡水_ON_L, 9838元大豐原_DT_M]
[SELL|Mix|WR72%|9316華南淡水_ON_L, 9817元大東泰_DT_M]
[BUY|Mix|WR72%|9316華南淡水_ON_L, 989S元大鹿港_DT_M]",,"Hits:7 | Rat:-7.4%
[SELL|Mix|WR81%|9316華南淡水_ON_L, 9693富邦新營_DT_M]
[SELL|Mix|WR81%|9316華南淡水_ON_L, 9822元大學府_DT_M]
[SELL|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
[SELL|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
[SELL|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
[SELL|Mix|WR72%|913Y群益館前_DT_L, 9316華南淡水_ON_L]","20260225: [SELL|Mix|WR90%|6912德信中正_ON_XS, 918C群益古亭_DT_L]
20260226: [BUY|Mix|WR81%|9316華南淡水_ON_L, 9693富邦新營_DT_M]
20260226: [BUY|Mix|WR81%|9316華南淡水_ON_L, 9686富邦宜蘭_DT_M]
20260226: [BUY|Mix|WR81%|585J統一三重_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR81%|9316華南淡水_ON_L, 989Y元大基隆_DT_M]
20260226: [BUY|Mix|WR81%|5852統一敦南_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 981Q元大太平_DT_M]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 989B元大中港_DT_M]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
20260226: [BUY|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|9278凱基永康_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9A永豐羅東_DT_M]
20260226: [BUY|Mix|WR75%|779V國票天祥_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 962E富邦樹林_DT_M]
20260226: [BUY|Mix|WR75%|9316華南淡水_ON_L, 9A9j永豐嘉義_DT_M]
20260226: [BUY|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR72%|8841玉山雙和_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR72%|9189群益桃園_DT_M, 9316華南淡水_ON_L]
20260226: [BUY|Mix|WR72%|9316華南淡水_ON_L, 9838元大豐原_DT_M]
20260226: [SELL|Mix|WR72%|9316華南淡水_ON_L, 9817元大東泰_DT_M]
20260226: [BUY|Mix|WR72%|9316華南淡水_ON_L, 989S元大鹿港_DT_M]
20260303: [SELL|Mix|WR81%|9316華南淡水_ON_L, 9693富邦新營_DT_M]
20260303: [SELL|Mix|WR81%|9316華南淡水_ON_L, 9822元大學府_DT_M]
20260303: [SELL|Mix|WR75%|6160中國信託_DT_L, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR75%|9316華南淡水_ON_L, 9A9M永豐南投_DT_M]
20260303: [SELL|Mix|WR75%|700f兆豐鹿港_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|9266凱基新豐_DT_M, 9316華南淡水_ON_L]
20260303: [SELL|Mix|WR72%|913Y群益館前_DT_L, 9316華南淡水_ON_L]",28,28,0,0,0,25,31
3481,群創,光電業,面板業 中小尺吋面板 TFT-LCD OLED 觸控面板,4,-0.13%,-0.13%,0.00%,27.373886077234317,29.8,8.86%,,,,,,,,,,,,,"Hits:1 | Rat:-0.1%
[SELL|DT|WR90%|5268美好台南_DT_M, 921C凱基民權_DT_L]","Hits:2 | Rat:-0.1%
[SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
[SELL|DT|WR90%|5268美好台南_DT_M, 921C凱基民權_DT_L]","Hits:1 | Rat:-0.2%
[SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]","20260226: [SELL|DT|WR90%|5268美好台南_DT_M, 921C凱基民權_DT_L]
20260302: [SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260302: [SELL|DT|WR90%|5268美好台南_DT_M, 921C凱基民權_DT_L]
20260303: [SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]",6,2,0,0,0,2,6
2344,華邦電,半導體業,非揮發性記憶體 DRAM IC生產 IC製造,3,-0.12%,-0.07%,-0.04%,110.86360416469525,125.0,12.75%,,,,,,"Hits:1 | Rat:-0.1%
[SELL|Mix|WR100%|2187亞東台中_ON_M, 6115中銀台北_DT_M]",,,"Hits:1 | Rat:0.0%
[BUY|Mix|WR90%|5859統一屏東_DT_L, 8381安泰大發_SW_M]",,,,"Hits:1 | Rat:-0.2%
[SELL|Mix|WR90%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]",,"Hits:2 | Rat:-0.0%
[BUY|Mix|WR90%|538D第一忠孝_DT_L, 9B2X元富草屯_SW_M]
[SELL|DT|WR75%|1035土銀新竹_DT_L, 6382光和田中_DT_M]","20260206: [SELL|Mix|WR100%|2187亞東台中_ON_M, 6115中銀台北_DT_M]
20260211: [BUY|Mix|WR90%|5859統一屏東_DT_L, 8381安泰大發_SW_M]
20260226: [SELL|Mix|WR90%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]
20260303: [BUY|Mix|WR90%|538D第一忠孝_DT_L, 9B2X元富草屯_SW_M]
20260303: [SELL|DT|WR75%|1035土銀新竹_DT_L, 6382光和田中_DT_M]",4,1,1,0,0,3,3
2369,菱生,半導體業,IC封裝 IC測試 IC封裝測試,2,0.33%,-0.20%,0.54%,28.75218796618598,29.85,3.82%,,,,,,,,,,,,"Hits:2 | Rat:-1.4%
[SELL|ON|WR72%|8713陽信高雄_ON_M, 9898元大新莊_ON_L]
[SELL|ON|WR72%|8713陽信高雄_ON_M, 9337華南內壢_ON_M]",,,"Hits:2 | Rat:0.3%
[SELL|ON|WR83%|8713陽信高雄_ON_M, 8846玉山板橋_ON_L]
[BUY|ON|WR72%|8713陽信高雄_ON_M, 9898元大新莊_ON_L]","20260225: [SELL|ON|WR72%|8713陽信高雄_ON_M, 9898元大新莊_ON_L]
20260225: [SELL|ON|WR72%|8713陽信高雄_ON_M, 9337華南內壢_ON_M]
20260303: [SELL|ON|WR83%|8713陽信高雄_ON_M, 8846玉山板橋_ON_L]
20260303: [BUY|ON|WR72%|8713陽信高雄_ON_M, 9898元大新莊_ON_L]",0,4,0,0,0,2,2
5225,東科-KY,其他電子業,電子零件元件 音響設備及零件,2,-0.15%,-0.15%,0.00%,97.575,98.4,0.85%,,,,,,,,,,,,,,"Hits:1 | Rat:0.5%
[BUY|Mix|WR84%|8586聯邦大業_SW_S, 9B00元富證券_ON_M]","Hits:1 | Rat:-1.1%
[SELL|Mix|WR84%|8586聯邦大業_SW_S, 9B00元富證券_ON_M]","20260302: [BUY|Mix|WR84%|8586聯邦大業_SW_S, 9B00元富證券_ON_M]
20260303: [SELL|Mix|WR84%|8586聯邦大業_SW_S, 9B00元富證券_ON_M]",0,2,2,0,2,2,0
2351,順德,半導體業,傳產其他 文具 導線架 封測服務與材料,2,1.69%,1.69%,0.00%,84.366576819407,86.4,2.41%,,,,,,,,,,,,,"Hits:1 | Rat:0.9%
[BUY|Mix|WR90%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]",,"Hits:1 | Rat:2.2%
[BUY|Mix|WR90%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]","20260226: [BUY|Mix|WR90%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]
20260303: [BUY|Mix|WR90%|9A92永豐萬盛_ON_L, 9B2M元富彰化_DT_M]",2,2,0,0,0,2,2
8103,瀚荃,電子零組件,連接器 電子零件元件 連接線材,2,-0.02%,-0.02%,0.00%,100.95555555555555,101.0,0.04%,,,,,,,,,,,,,"Hits:1 | Rat:-0.1%
[SELL|ON|WR90%|8159台新台南_ON_L, 8713陽信高雄_ON_M]",,"Hits:1 | Rat:0.2%
[BUY|ON|WR93%|8713陽信高雄_ON_M, 9252凱基嘉義_ON_M]","20260226: [SELL|ON|WR90%|8159台新台南_ON_L, 8713陽信高雄_ON_M]
20260303: [BUY|ON|WR93%|8713陽信高雄_ON_M, 9252凱基嘉義_ON_M]",0,4,0,0,0,3,1
3028,增你強,電子通路業,IC零組件通路商 其他電子元件代理商 電子通路,2,0.17%,0.17%,0.00%,55.99206683778408,53.8,-3.91%,-4.16%,,,,,,,,,,,,"Hits:1 | Rat:0.2%
[BUY|Mix|WR81%|9A9C永豐員林_ON_M, 9B2z元富文心_DT_S]","Hits:1 | Rat:0.1%
[BUY|Mix|WR81%|9108群益海山_ON_S, 9B2b元富板橋_SW_M]",,"20260226: [BUY|Mix|WR81%|9A9C永豐員林_ON_M, 9B2z元富文心_DT_S]
20260302: [BUY|Mix|WR81%|9108群益海山_ON_S, 9B2b元富板橋_SW_M]",1,2,1,0,2,2,0
2409,友達,光電業,面板業 中小尺吋面板 TFT-LCD OLED 觸控面板,2,0.00%,0.10%,-0.10%,16.158343171216092,17.0,5.21%,,,,,,,"Hits:5 | Rat:0.6%
[BUY|Mix|WR87%|585R統一東湖_SW_M, 920D凱基市府_ON_L]
[BUY|Mix|WR84%|920D凱基市府_ON_L, 9328華南潮州_SW_M]
[BUY|Mix|WR83%|918M群益嘉義_ON_M, 9B2A元富緯城_DT_S]
[BUY|Mix|WR75%|913I群益萬華_DT_S, 9223凱基豐中_ON_L]
[BUY|ON|WR73%|845D康和板橋_ON_M, 920D凱基市府_ON_L]",,,"Hits:2 | Rat:0.3%
[BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
[BUY|Mix|WR87%|585R統一東湖_SW_M, 920D凱基市府_ON_L]","Hits:1 | Rat:-0.1%
[SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]","Hits:1 | Rat:0.0%
[BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]",,"Hits:1 | Rat:-0.2%
[SELL|Mix|WR81%|6913德信新營_ON_M, 8157台新左楠_DT_L]","Hits:1 | Rat:0.3%
[BUY|Mix|WR81%|6913德信新營_ON_M, 8157台新左楠_DT_L]","20260209: [BUY|Mix|WR87%|585R統一東湖_SW_M, 920D凱基市府_ON_L]
20260209: [BUY|Mix|WR84%|920D凱基市府_ON_L, 9328華南潮州_SW_M]
20260209: [BUY|Mix|WR83%|918M群益嘉義_ON_M, 9B2A元富緯城_DT_S]
20260209: [BUY|Mix|WR75%|913I群益萬華_DT_S, 9223凱基豐中_ON_L]
20260209: [BUY|ON|WR73%|845D康和板橋_ON_M, 920D凱基市府_ON_L]
20260223: [BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260223: [BUY|Mix|WR87%|585R統一東湖_SW_M, 920D凱基市府_ON_L]
20260224: [SELL|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260225: [BUY|Mix|WR90%|7790國票綜合_ON_L, 9B2l元富大裕_DT_L]
20260302: [SELL|Mix|WR81%|6913德信新營_ON_M, 8157台新左楠_DT_L]
20260303: [BUY|Mix|WR81%|6913德信新營_ON_M, 8157台新左楠_DT_L]",2,2,0,0,0,2,2
